e,fdir,fsr,sp,ssrd,t2m,tp,u10,u100,v10,v100
-5.94277e-05,171008.0,0.5880144238,100596.46875,388224.0,281.8682861328,0.0001387596,7.7894134521,11.9449310303,-0.1212921143,-0.2668609619
-8.15243e-05,487872.0,0.5876387954,100617.6796875,761344.0,282.4641723633,3.52859e-05,7.9242401123,11.7172851562,-0.3010101318,-0.6548309326
-9.73113e-05,836864.0,0.5873813629,100593.8046875,1249216.0,283.3853149414,4.81606e-05,7.8195648193,11.2850494385,-0.365020752,-0.6983795166
-0.0001363789,1441856.0,0.5876454711,100582.875,1931328.0,284.5314941406,6.96182e-05,8.1576080322,11.5896148682,-1.455581665,-2.1564178467
-0.0001555549,1460928.0,0.5875127912,100598.90625,2078720.0,285.5448608398,6.96182e-05,8.0248413086,11.4219970703,-2.1033325195,-3.2044219971
-0.000161072,1204608.0,0.587398231,100636.1171875,2051456.0,286.4064941406,4.673e-05,7.5489807129,10.664352417,-2.4545898438,-3.7127075195
-0.0001802722,1117120.0,0.5874575377,100658.890625,2122560.0,287.4228515625,5.76973e-05,7.4109649658,10.4416351318,-2.2852020264,-3.3713226318
-0.0001909565,846400.0,0.5876176953,100670.53125,1865728.0,287.9486083984,8.91685e-05,7.2109832764,10.1993408203,-1.9866943359,-2.9601287842
-0.0002035811,951616.0,0.58888942,100677.71875,1820608.0,287.7713623047,6.91414e-05,6.7762451172,9.7966461182,-1.7862091064,-2.7571411133
-0.0001919125,1099456.0,0.58777529,100675.6171875,1777472.0,287.9822387695,6.48499e-05,7.8997802734,11.3462524414,-2.8482208252,-4.153503418
-0.0001567567,712640.0,0.5873636603,100693.9375,1366912.0,287.896270752,1.9073e-06,7.0975189209,10.3131866455,-2.7731933594,-4.137512207
-0.0001083203,291776.0,0.5873256922,100694.3125,784960.0,286.7211303711,0.0,6.8970184326,10.1168060303,-3.161026001,-4.7225036621
-8.22986e-05,132288.0,0.5871816874,100709.09375,490496.0,286.2594604492,4.768e-07,5.7403869629,8.6340942383,-2.7191314697,-4.1936035156
-6.65747e-05,148416.0,0.58710742,100716.734375,362880.0,285.9384460449,6.6757e-06,4.8731842041,7.575958252,-2.0676422119,-3.3554992676
-3.45651e-05,33856.0,0.5870522261,100734.71875,109056.0,285.2035522461,1.04904e-05,4.4285125732,7.2372741699,-1.4595336914,-2.6398010254
-2.26318e-05,0.0,0.5870312452,100759.46875,896.0,284.6585998535,0.0,4.3567810059,7.2859039307,-1.0745544434,-2.1700897217
-2.01415e-05,0.0,0.5870163441,100731.984375,0.0,284.2892456055,0.0,4.210723877,7.2590637207,-0.8975372314,-1.9630584717
-1.81929e-05,0.0,0.5870143175,100727.234375,0.0,283.4401855469,0.0,4.0024108887,6.9802703857,-0.7110443115,-1.6900939941
-1.53689e-05,0.0,0.5870012641,100715.3125,0.0,282.7424926758,0.0,3.8216094971,6.6540985107,0.1221618652,-0.4201812744
-1.40693e-05,0.0,0.5869996548,100691.6875,0.0,282.4624023438,0.0,3.9424591064,6.6246490479,0.5637359619,0.4460144043
-1.31687e-05,0.0,0.5869968534,100624.0703125,0.0,282.3038330078,0.0,3.9907531738,6.6687469482,0.627456665,0.5852661133
-1.30974e-05,0.0,0.5869852304,100621.21875,0.0,281.9689331055,0.0,3.565322876,6.5356140137,0.7044677734,0.754699707
-1.19521e-05,0.0,0.5869746208,100605.171875,64.0,281.8612060547,0.0,3.0848388672,5.9334259033,0.5460968018,0.4234466553
-1.52546e-05,12480.0,0.5869786739,100606.671875,75008.0,281.7599182129,0.0,3.1275024414,5.3707275391,0.5835418701,0.4778900146
-2.95809e-05,125888.0,0.5870547295,100581.6875,348800.0,282.626159668,0.0,3.8018035889,5.4154815674,0.3473358154,0.3913421631
-4.69871e-05,264768.0,0.5871790648,100583.8203125,615488.0,283.3876342773,1.81198e-05,3.8602600098,5.361618042,0.5342102051,0.6382141113
-6.1607e-05,244672.0,0.5872145295,100596.046875,749952.0,284.1820678711,7.53403e-05,3.70652771,5.0494842529,0.7830810547,0.9248962402
-9.82566e-05,483584.0,0.5879510641,100600.5859375,1101696.0,284.5381469727,0.0001020432,3.4985809326,4.7960357666,1.1056976318,1.4104766846
-0.0001300224,732544.0,0.5883902311,100605.875,1519360.0,285.1667785645,6.34193e-05,3.7647857666,5.1009368896,1.3818511963,1.8166503906
-0.000146227,831936.0,0.5881184936,100595.2578125,1707584.0,286.2407226562,5.96046e-05,2.3048095703,3.0026245117,2.7403564453,3.5198516846
-0.0001767522,1089984.0,0.5883558989,100577.3125,2034432.0,286.885925293,4.00543e-05,3.0438690186,3.9515838623,2.3039093018,3.1500854492
-0.0001683189,1094144.0,0.5880023837,100569.5859375,1935360.0,287.2510986328,4.00543e-05,3.1601257324,4.1446838379,1.5647277832,2.2127380371
-0.0001888045,1371776.0,0.5876417756,100563.140625,2207488.0,287.7897644043,9.82285e-05,2.7745666504,3.6978759766,1.2167663574,1.6973724365
-0.0001955752,1371008.0,0.5873482823,100518.125,2065216.0,287.9240112305,0.0001273155,2.5754089355,3.4174499512,0.889251709,1.1608123779
-0.0001649894,961024.0,0.5871395469,100489.484375,1543936.0,287.940246582,7.9155e-05,2.282913208,3.0443572998,1.1502380371,1.364440918
-0.0001374513,799424.0,0.5870428085,100449.3046875,1241600.0,288.0130615234,4.673e-05,2.6542358398,3.5117492676,1.3263702393,1.6556396484
-9.1935e-05,392064.0,0.5870011449,100425.703125,731776.0,287.6320800781,2.43187e-05,2.6140289307,3.5451049805,0.5877380371,0.7857208252
-5.88449e-05,242432.0,0.5870042443,100431.5859375,456384.0,287.1640930176,9.537e-07,2.1403656006,2.9951629639,0.6847991943,0.9959411621
-2.27513e-05,39104.0,0.5870193243,100456.859375,125632.0,285.377746582,0.0001883507,1.3298339844,3.1614227295,0.3375549316,0.6985626221
-8.9791e-06,0.0,0.5870183706,100472.4140625,1024.0,283.6983947754,4.52995e-05,1.7384338379,3.6033630371,0.0675506592,0.1053314209
-5.9207e-06,0.0,0.5870149732,100462.40625,0.0,283.4188842773,5.722e-06,2.087600708,3.5428924561,0.4125976562,0.2428283691
-4.5358e-06,0.0,0.590423286,100425.078125,0.0,283.3016357422,2.28882e-05,1.8116760254,4.1373748779,0.9175415039,0.6943511963
-3.8727e-06,0.0,0.5903621316,100456.2265625,0.0,282.513671875,0.0,2.3222198486,5.0885772705,1.1278381348,1.1061859131
-3.5558e-06,0.0,0.5904372334,100443.5625,0.0,282.1003417969,4.768e-07,2.6113739014,5.712677002,0.4063262939,-0.0056762695
-2.8468e-06,0.0,0.5904926062,100440.6640625,0.0,281.6586914062,4.768e-07,2.058883667,4.7205657959,-0.0555267334,-1.1658172607
-2.0619e-06,0.0,0.5905527472,100426.3359375,0.0,280.8592224121,9.537e-07,1.9026489258,4.4753417969,0.0837097168,-1.1861724854
-1.3907e-06,0.0,0.5906382203,100447.0390625,64.0,280.6376037598,2.861e-06,1.6702880859,4.169708252,0.2278442383,-0.7285308838
-4.1982e-06,37120.0,0.5906327963,100460.46875,106944.0,281.7742004395,1.00136e-05,2.3600006104,4.4564361572,0.0175018311,-0.7307281494
-2.42027e-05,229184.0,0.5902909636,100476.53125,443392.0,282.6509399414,4.48227e-05,2.8623046875,4.1850738525,-0.3503265381,-0.6906890869
-6.09176e-05,467328.0,0.5894032717,100509.0625,808256.0,283.5542602539,4.48227e-05,3.1290130615,4.2351837158,-0.5934753418,-0.771987915
-0.0001240249,585152.0,0.5884162188,100515.90625,1066368.0,284.5857543945,2.24113e-05,3.4096374512,4.5552215576,-0.2505493164,-0.3192749023
-0.0001758984,1328512.0,0.5880323052,100540.484375,1840576.0,285.7269287109,3.52859e-05,3.3976898193,4.5194091797,-0.0360565186,-0.0802307129
-0.0001906469,1578368.0,0.5880166888,100559.03125,2139840.0,286.576171875,8.7738e-05,3.2836761475,4.3198242188,0.3945007324,0.4534301758
-0.0002001058,1423488.0,0.5874435306,100551.09375,2232512.0,287.0863647461,2.67029e-05,3.6791687012,4.7894592285,0.1916656494,0.1286468506
-0.0002218389,1766912.0,0.5872564912,100586.078125,2606656.0,287.8510437012,2.67029e-05,3.7001800537,4.8542022705,-0.277130127,-0.3678741455
-0.0001981808,1298496.0,0.5874990225,100562.3125,2248640.0,287.7122802734,2.76566e-05,4.1903991699,5.6316986084,-0.1032867432,-0.0922546387
-0.0001953014,1470336.0,0.587190032,100596.828125,2167616.0,287.9041748047,2.00272e-05,3.7060241699,4.900100708,-0.912902832,-1.164855957
-0.0001961235,1454912.0,0.5871724486,100634.75,2150720.0,288.3638305664,1.43051e-05,3.8283996582,5.0648956299,-1.2337341309,-1.6260528564
-0.0001583579,991168.0,0.5873966217,100686.5078125,1666880.0,288.2728271484,7.6294e-06,3.8755340576,5.1260070801,-1.5107269287,-2.0342559814
-0.0001316611,750336.0,0.5876314044,100684.328125,1274688.0,287.5263061523,0.0001111031,3.807723999,5.2161560059,-2.100402832,-2.9686584473
-0.0001124959,539968.0,0.5873749852,100704.0625,882112.0,287.1580200195,1.00136e-05,3.1456298828,4.3551940918,-1.4496002197,-2.1575317383
-6.73307e-05,240064.0,0.5872926116,100732.890625,473472.0,286.7530517578,0.0,2.7489929199,4.0941619873,-1.0598602295,-1.8283843994
-3.26713e-05,26624.0,0.58726722,100784.5390625,92544.0,286.0125427246,0.0,2.1891174316,4.0267181396,-0.7213745117,-1.9090270996
-1.8439e-05,64.0,0.5872573853,100853.515625,1408.0,284.3514404297,0.0,1.9021606445,3.8377532959,-0.3917694092,-1.7003173828
-1.56877e-05,0.0,0.587249279,100918.640625,0.0,282.6456604004,0.0,1.6612854004,3.6264343262,-0.2503204346,-1.4974365234
-1.23924e-05,0.0,0.5872251987,100912.265625,0.0,282.4468383789,0.0,0.9478302002,2.2184753418,-0.4833068848,-1.3775024414
-9.5533e-06,0.0,0.5872135758,100941.4140625,0.0,281.6034851074,0.0,1.2830352783,2.4993743896,0.0763549805,-0.5564880371
-9.3943e-06,0.0,0.5872095227,100940.90625,0.0,281.2036743164,0.0,1.2600860596,2.9543151855,0.0389556885,-0.3463897705
-8.8527e-06,0.0,0.5872062445,100964.125,0.0,280.878692627,0.0,1.3384857178,3.0030517578,0.0077667236,-0.4378204346
-7.8825e-06,0.0,0.5871998072,100976.140625,0.0,280.6857910156,0.0,1.0448455811,2.9753875732,0.6253356934,0.4841003418
-5.6711e-06,0.0,0.5872070789,100985.84375,128.0,280.3809204102,0.0,0.7596130371,2.3572540283,0.8154602051,1.2811126709
-6.9786e-06,17600.0,0.5872055888,100991.328125,98304.0,280.6885375977,0.0,0.7791137695,1.8879547119,1.1644897461,1.7384033203
-2.47834e-05,160896.0,0.5871716142,101005.90625,427648.0,282.7503356934,0.0,0.7881011963,1.2130889893,1.3184509277,1.7510986328
-6.68364e-05,537984.0,0.5871345401,101011.0,926208.0,284.8889770508,0.0,0.6766967773,0.91796875,1.1747283936,1.5000915527
-8.60973e-05,499328.0,0.5870978236,101020.390625,1109056.0,286.4866943359,0.0,0.4358673096,0.5131530762,0.9804229736,1.2152709961
-0.000130638,629312.0,0.5870186687,100999.90625,1585728.0,287.8750610352,0.0,0.40284729,0.4763336182,1.2079315186,1.5005340576
-0.0001784328,1164864.0,0.5869674683,100977.453125,2094336.0,289.0316772461,0.0,0.6080932617,0.7840576172,1.6753845215,2.108215332
-0.0002152694,1722688.0,0.5871101618,100867.109375,2444992.0,290.2520141602,0.0,0.641708374,0.91796875,1.5928344727,1.965423584
-0.0001885558,750912.0,0.5871819258,100844.859375,1816768.0,290.86328125,0.0,0.93309021,1.2419433594,2.4113616943,3.0914001465
-0.00020106,644160.0,0.587097764,100831.53125,1841216.0,291.7722473145,0.0,0.9723358154,1.2765655518,2.1537475586,2.8204650879
-0.0001820677,507840.0,0.5870227814,100745.46875,1586304.0,292.1889648438,4.7684e-06,0.7191925049,0.9410705566,2.2150421143,2.9149932861
-0.0001486484,470272.0,0.58708781,100736.5546875,1231104.0,292.2046508789,0.0,1.7061462402,2.1752624512,2.2354431152,2.9872436523
-0.0001451687,461184.0,0.5870419145,100678.34375,1224000.0,292.9227905273,2.861e-06,0.8022918701,0.8977203369,1.2823791504,1.7883911133
-0.0001267369,544384.0,0.5869910121,100650.4140625,1044608.0,292.5372314453,1.28746e-05,0.3252105713,0.3325653076,1.5390014648,2.0213623047
-0.0001059319,505280.0,0.5870219469,100645.234375,864064.0,292.3161315918,4.2915e-06,0.3877258301,0.4364013672,1.1768951416,1.6233825684
-4.79484e-05,221760.0,0.5871373415,100635.4375,469632.0,290.9038085938,0.0,0.4693603516,0.5534667969,-0.476852417,-0.231842041
-9.9195e-06,63936.0,0.5869737864,100661.4609375,161152.0,288.4405517578,0.0002269745,0.8885955811,0.9767608643,-1.922454834,-1.846786499
-1.19072e-05,64.0,0.5869632363,100665.2890625,2176.0,286.1082763672,1.95503e-05,0.508682251,0.5038909912,-2.4912719727,-3.1920166016
-7.5933e-06,0.0,0.5869600773,100707.953125,0.0,284.805480957,0.0001688004,0.5207061768,0.5323181152,-2.3600463867,-3.8740386963
-1.02131e-05,0.0,0.5907391906,100746.9375,0.0,285.1562805176,0.0002069473,-0.3479614258,0.3154602051,1.2716522217,1.6726989746
-1.18886e-05,0.0,0.5907016397,100684.734375,0.0,284.7263793945,0.0003695488,0.3809967041,1.5225524902,1.3658752441,2.1049499512
-5.7844e-06,0.0,0.5907882452,100728.6953125,0.0,284.8333435059,3.29018e-05,2.2718505859,4.5639953613,1.3193817139,2.1497497559
-2.8627e-06,0.0,0.591532588,100698.75,0.0,283.7033691406,3.3379e-06,2.1979370117,4.9175567627,0.9499053955,1.0209655762
-2.5888e-06,0.0,0.5925781131,100675.890625,0.0,283.2283325195,0.0,1.7444000244,4.1874237061,1.241973877,1.2987823486
-1.6408e-06,0.0,0.59271878,100661.9609375,256.0,282.9908447266,0.0,1.9712371826,4.3041229248,1.4647064209,2.3686218262
-1.27074e-05,24896.0,0.5928067565,100679.40625,100416.0,283.2973632812,0.0,2.1814727783,4.4922332764,1.7468109131,2.8918762207
-4.47158e-05,174208.0,0.5924921036,100669.3359375,438720.0,284.1441650391,0.0,2.1951599121,3.8293151855,1.1215057373,2.0006713867
-0.0001002199,428928.0,0.5912178755,100687.96875,861312.0,285.0786132812,0.0,1.9102172852,2.8912506104,0.8266601562,1.72996521
-0.000181932,667392.0,0.5896859765,100713.28125,1328448.0,286.7284240723,6.10352e-05,2.2934112549,2.9905853271,0.611907959,0.9961090088
-0.0002095026,916992.0,0.5886808634,100733.4453125,1582912.0,287.970123291,9.05991e-05,2.4971160889,3.2881164551,0.7729492188,1.1264801025
-0.0002211265,1114560.0,0.5883144736,100744.25,1923968.0,289.2670288086,8.10623e-05,3.1409759521,4.2211914062,1.1692962646,1.564956665
-0.0002435225,1641920.0,0.5876972675,100703.46875,2362880.0,290.1460876465,9.20296e-05,2.4234466553,3.3685455322,1.8871154785,2.2142181396
-0.0002796331,2123328.0,0.5872282386,100665.328125,2784320.0,290.6778564453,0.0001096725,2.9334716797,4.0427856445,2.9378814697,3.6987304688
-0.0002680719,1741376.0,0.5871376395,100675.625,2517760.0,290.7774963379,8.63075e-05,4.2327423096,5.7761535645,2.9320373535,3.9060058594
-0.0002619438,1720768.0,0.5871315002,100662.296875,2528256.0,291.3773803711,1.90735e-05,4.8114624023,6.6086120605,2.1226501465,2.8823394775
-0.0002474431,1654144.0,0.5870993733,100646.875,2303744.0,291.7391052246,4.48227e-05,4.9264068604,6.808013916,1.7132263184,2.3164215088
-0.0002117064,1278656.0,0.5893629193,100668.4765625,1857856.0,291.009765625,0.0001220703,4.9072570801,6.818359375,-0.9862365723,-1.228302002
-0.0002140512,793280.0,0.5884641409,100779.9921875,1242112.0,290.4241027832,0.0005369186,3.458114624,4.9459381104,-3.0306854248,-4.2877502441
-0.0001709093,521856.0,0.5878768563,100785.6171875,850176.0,290.1446533203,6.6757e-06,1.9109649658,2.6244812012,-1.4507141113,-2.1483154297
-8.85809e-05,222016.0,0.5876850486,100786.59375,441664.0,288.9915161133,0.0002326965,1.1425018311,1.7164154053,-0.1520843506,-0.3490447998
-2.29322e-05,20736.0,0.5877082944,100813.7734375,134784.0,287.0180664062,3.8147e-06,1.4402313232,3.1827545166,0.17918396,0.2604675293
-8.0965e-06,64.0,0.5881860256,100847.4296875,3008.0,284.9805297852,0.0,2.2289581299,4.4800262451,0.1065979004,0.0341491699
-9.4136e-06,0.0,0.5881174207,100865.0625,0.0,284.0584106445,0.0,2.4353485107,5.1127319336,0.1840515137,-0.0383300781
-1.29624e-05,0.0,0.5899336338,100904.1328125,0.0,284.6481628418,1.81198e-05,2.5618133545,5.9598388672,1.0950469971,1.3012695312
-2.0114e-05,0.0,0.5915625691,100993.28125,0.0,284.1405334473,8.10623e-05,2.9789733887,6.7206420898,0.8778076172,0.8727722168
-2.64656e-05,0.0,0.591481626,101005.640625,0.0,283.8131103516,0.0001392365,2.6039581299,5.8361663818,0.667678833,0.5350036621
-2.89269e-05,0.0,0.5914058685,101033.625,0.0,283.5684204102,7.34329e-05,2.8539123535,6.0672149658,0.8178863525,0.9635009766
-2.26102e-05,0.0,0.5913567543,101099.03125,0.0,282.9498291016,2.861e-06,3.1652832031,6.4738006592,0.8483886719,1.1201324463
-1.77014e-05,0.0,0.591552794,101138.890625,448.0,282.3720703125,9.537e-07,3.3399047852,6.5708618164,0.4980926514,0.4761199951
-2.1426e-05,45312.0,0.591658771,101193.8828125,123072.0,282.4729614258,0.0,3.1386566162,5.8043670654,0.3874053955,0.1599578857
-4.37496e-05,290624.0,0.5910537839,101243.0703125,506688.0,283.5797119141,0.0,3.4148864746,5.1015930176,0.1778869629,0.0131072998
-8.67643e-05,710720.0,0.5898399353,101295.859375,1023296.0,284.9785766602,0.0,3.568359375,4.8615875244,-0.2982635498,-0.4998931885
-0.0001636213,619264.0,0.588621676,101340.71875,1281216.0,286.422088623,7.58171e-05,3.6273345947,4.8532867432,-0.1568450928,-0.310760498
-0.0001878145,1149568.0,0.5878277421,101378.875,1648960.0,287.6362915039,8.29697e-05,4.1501617432,5.5469665527,-0.079864502,-0.116607666
-0.0002160636,1351040.0,0.5873369575,101414.96875,2034880.0,288.5946655273,5.67436e-05,4.5667266846,6.1172790527,-0.1514892578,-0.1866607666
-0.0002251451,1489536.0,0.5873839259,101453.0625,2220928.0,289.3912963867,2.19345e-05,4.1327972412,5.4708862305,-0.0640869141,-0.2156066895
-0.000241355,1820352.0,0.5871104002,101481.4453125,2512320.0,290.3361816406,4.2915e-06,4.2079772949,5.5771484375,0.2415771484,0.2258453369
-0.0002452713,1450688.0,0.5870510936,101482.234375,2391808.0,291.1103515625,0.0,4.5896759033,6.0689697266,-0.1063690186,-0.1723937988
-0.0002375911,1112512.0,0.5870136619,101478.421875,2129728.0,291.5757141113,0.0,4.5743255615,6.1286468506,-0.559173584,-0.724395752
-0.0002092645,877888.0,0.5870040655,101490.75,1697472.0,292.0032958984,0.0,4.4057159424,5.9843292236,-1.1610717773,-1.5613555908
-0.0001891102,493184.0,0.5869924426,101501.75,1414400.0,292.0084228516,0.0,4.1511688232,5.6747131348,-1.2164916992,-1.7768859863
-0.000164927,634368.0,0.5869832039,101494.3125,1230784.0,291.6979980469,0.0,3.8716888428,5.3558349609,-1.3216400146,-1.9766387939
-0.0001149415,187072.0,0.5869651437,101530.109375,721152.0,291.2346191406,0.0,3.2564849854,4.6808319092,-1.5994110107,-2.3623809814
-7.68336e-05,284736.0,0.5869517922,101533.6796875,521216.0,290.7490844727,0.0,2.2167205811,3.6863708496,-1.631729126,-2.6865081787
-2.91057e-05,47040.0,0.5869560838,101576.15625,133056.0,288.1812133789,0.0,1.3751831055,3.2678375244,-0.6639404297,-1.9352874756
-8.0166e-06,128.0,0.5869615674,101613.1015625,3264.0,285.9364624023,0.0,1.9982299805,3.0777130127,-0.0894165039,-0.9504852295
-4.3516e-06,0.0,0.5869914293,101647.75,0.0,284.9645385742,0.0,1.8000030518,2.8436126709,-0.0480804443,-0.5521087646
-3.3509e-06,0.0,0.5873535872,101633.7578125,0.0,284.4581298828,0.0,0.9183197021,1.8339233398,0.2899627686,-0.649810791
-2.471e-06,0.0,0.5870038867,101638.453125,0.0,283.7933349609,0.0,0.568939209,1.8040771484,0.8781433105,-0.3857421875
-2.9614e-06,0.0,0.5869944096,101646.1953125,0.0,281.756439209,0.0,0.7250671387,1.4875183105,0.6363830566,-0.2665405273
-2.9276e-06,0.0,0.5870128274,101646.1171875,0.0,280.6090393066,0.0,0.5387115479,0.9024505615,0.8484802246,0.0117950439
-2.6037e-06,0.0,0.5870994925,101627.8125,0.0,279.8939819336,0.0,-0.0358123779,0.1686553955,0.3495635986,-0.088470459
-2.2685e-06,0.0,0.5871478915,101638.859375,576.0,279.8892211914,0.0,-0.732711792,-0.41355896,0.2295684814,0.0797729492
-3.0685e-06,57856.0,0.5870968103,101679.734375,137600.0,280.6907653809,0.0,-0.9782562256,-1.0114746094,0.4276733398,0.4737854004
-1.88223e-05,316672.0,0.5871284008,101661.9140625,526080.0,284.4435424805,0.0,-1.1437835693,-1.7163085938,0.1334228516,0.4826812744
-6.31001e-05,742912.0,0.5870543718,101676.46875,1043968.0,287.9788208008,0.0,-0.9321594238,-1.3641662598,0.4411010742,0.9613494873
-0.0001244848,1228608.0,0.5869874358,101653.4921875,1596992.0,290.4515075684,0.0,-1.3131866455,-1.6495819092,0.7198791504,1.1067810059
-0.000189564,1702848.0,0.5869647861,101619.953125,2121024.0,291.8902587891,0.0,-1.554107666,-1.9335784912,0.861907959,1.1564483643
-0.0002439888,2123904.0,0.5869614482,101589.7421875,2573184.0,293.0810546875,0.0,-1.5980072021,-1.979019165,0.6484680176,0.8698577881
-0.0002773479,2287616.0,0.5869538188,101538.6171875,2782784.0,294.2598876953,0.0,-1.8839416504,-2.3383636475,0.5081329346,0.7109680176
-0.0003096249,2451584.0,0.5869528055,101486.203125,2998912.0,295.3692016602,0.0,-1.8079376221,-2.2160339355,0.7758483887,1.1014404297
-0.0003232572,2528256.0,0.5869505405,101374.0546875,3044864.0,296.3064575195,0.0,-1.9394836426,-2.3726959229,0.9813690186,1.4063873291
-0.0003176881,2424128.0,0.5869754553,101333.703125,2901952.0,297.1445007324,0.0,-1.0340423584,-1.2644348145,1.145904541,1.5505523682
-0.0002942577,2153984.0,0.586984098,101228.546875,2604416.0,297.5914916992,0.0,-1.2472991943,-1.5431671143,0.4057769775,0.6374511719
-0.0002573892,1790464.0,0.5869762897,101196.9375,2197696.0,297.8170166016,0.0,-0.836151123,-1.0628051758,1.254196167,1.6637115479
